Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Bench Press (Dumbbell)",1,30.0,12.0,0,0.0,"",,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Bench Press (Dumbbell)",2,30.0,12.0,0,0.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Bench Press (Dumbbell)",3,30.0,12.0,0,0.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Bench Press (Dumbbell)",4,30.0,12.0,0,0.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Triceps Pushdown (Cable - Straight Bar)",1,110.0,10.0,0,0.0,"",,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Triceps Pushdown (Cable - Straight Bar)",2,110.0,10.0,0,0.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Triceps Pushdown (Cable - Straight Bar)",3,110.0,10.0,0,0.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Triceps Pushdown (Cable - Straight Bar)",4,110.0,10.0,0,0.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Plank",1,0,0.0,0,45.0,"",,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Plank",2,0,0.0,0,45.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Plank",3,0,0.0,0,45.0,,,
2025-11-07 10:20:35,"Shoulders Chest Triceps Core (Push)",25m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",1,90.0,10.0,0,0.0,"","",
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",2,90.0,10.0,0,0.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",3,90.0,10.0,0,0.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",4,90.0,10.0,0,0.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Plank",1,0,0.0,0,30.0,"",,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Plank",2,0,0.0,0,30.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Plank",3,0,0.0,0,30.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Plank",4,0,0.0,0,30.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",1,25.0,6.0,0,0.0,"",,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",2,25.0,6.0,0,0.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",3,20.0,10.0,0,0.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",4,20.0,10.0,0,0.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",1,80.0,12.0,0,0.0,"",,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",2,80.0,12.0,0,0.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",3,80.0,12.0,0,0.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",4,75.0,10.0,0,0.0,,,
2025-11-08 11:50:04,"Back and Biceps (Pull)",33m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Squat (Dumbbell)",1,25.0,10.0,0,0.0,"","",
2025-11-09 13:05:58,"Legs",31m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Squat (Dumbbell)",2,25.0,10.0,0,0.0,,,
2025-11-09 13:05:58,"Legs",31m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Squat (Dumbbell)",3,25.0,10.0,0,0.0,,,
2025-11-09 13:05:58,"Legs",31m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Squat (Dumbbell)",4,25.0,10.0,0,0.0,,,
2025-11-09 13:05:58,"Legs",31m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Lunge (Dumbbell)",1,20.0,10.0,0,0.0,"",,
2025-11-09 13:05:58,"Legs",31m,"Lunge (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Lunge (Dumbbell)",2,20.0,10.0,0,0.0,,,
2025-11-09 13:05:58,"Legs",31m,"Lunge (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Lunge (Dumbbell)",3,20.0,10.0,0,0.0,,,
2025-11-09 13:05:58,"Legs",31m,"Lunge (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Romanian Deadlift (Dumbbell)",1,25.0,10.0,0,0.0,"",,
2025-11-09 13:05:58,"Legs",31m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Romanian Deadlift (Dumbbell)",2,25.0,10.0,0,0.0,,,
2025-11-09 13:05:58,"Legs",31m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Romanian Deadlift (Dumbbell)",3,25.0,10.0,0,0.0,,,
2025-11-09 13:05:58,"Legs",31m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-09 13:05:58,"Legs",31m,"Romanian Deadlift (Dumbbell)",4,25.0,10.0,0,0.0,,,
2025-11-09 13:05:58,"Legs",31m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Bench Press (Dumbbell)",1,30.0,12.0,0,0.0,"","",
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Bench Press (Dumbbell)",2,30.0,12.0,0,0.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Bench Press (Dumbbell)",3,30.0,12.0,0,0.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Bench Press (Dumbbell)",4,30.0,12.0,0,0.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Overhead Press (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Overhead Press (Dumbbell)",2,25.0,10.0,0,0.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Overhead Press (Dumbbell)",3,25.0,10.0,0,0.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Overhead Press (Dumbbell)",4,20.0,12.0,0,0.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Triceps Pushdown (Cable - Straight Bar)",1,115.0,10.0,0,0.0,"",,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Triceps Pushdown (Cable - Straight Bar)",2,115.0,10.0,0,0.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Triceps Pushdown (Cable - Straight Bar)",3,115.0,10.0,0,0.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Triceps Pushdown (Cable - Straight Bar)",4,115.0,10.0,0,0.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Plank",1,0,0.0,0,45.0,"",,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Plank",2,0,0.0,0,45.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Plank",3,0,0.0,0,45.0,,,
2025-11-11 06:15:26,"Shoulders Chest Triceps Core (Push)",33m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Lat Pulldown (Cable)",1,95.0,10.0,0,0.0,"","",
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Lat Pulldown (Cable)",2,95.0,10.0,0,0.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Lat Pulldown (Cable)",3,95.0,10.0,0,0.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Lat Pulldown (Cable)",4,95.0,10.0,0,0.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Plank",1,0,0.0,0,30.0,"",,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Plank",2,0,0.0,0,30.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Plank",3,0,0.0,0,30.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Plank",4,0,0.0,0,30.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Bicep Curl (Dumbbell)",1,25.0,10.0,0,0.0,"",,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Bicep Curl (Dumbbell)",2,25.0,10.0,0,0.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Bicep Curl (Dumbbell)",3,25.0,10.0,0,0.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Bicep Curl (Dumbbell)",4,25.0,10.0,0,0.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Seated Row (Cable)",1,80.0,12.0,0,0.0,"",,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Seated Row (Cable)",2,80.0,12.0,0,0.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Seated Row (Cable)",3,80.0,12.0,0,0.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Seated Row (Cable)",4,80.0,12.0,0,0.0,,,
2025-11-12 08:47:47,"Back and Biceps (Pull)",34m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Squat (Dumbbell)",1,30.0,10.0,0,0.0,"","",
2025-11-13 09:51:21,"Legs",31m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Squat (Dumbbell)",2,30.0,10.0,0,0.0,,,
2025-11-13 09:51:21,"Legs",31m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Squat (Dumbbell)",3,20.0,10.0,0,0.0,,,
2025-11-13 09:51:21,"Legs",31m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Squat (Dumbbell)",4,20.0,10.0,0,0.0,,,
2025-11-13 09:51:21,"Legs",31m,"Squat (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Romanian Deadlift (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2025-11-13 09:51:21,"Legs",31m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Romanian Deadlift (Dumbbell)",2,30.0,10.0,0,0.0,,,
2025-11-13 09:51:21,"Legs",31m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Romanian Deadlift (Dumbbell)",3,30.0,10.0,0,0.0,,,
2025-11-13 09:51:21,"Legs",31m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Romanian Deadlift (Dumbbell)",4,30.0,10.0,0,0.0,,,
2025-11-13 09:51:21,"Legs",31m,"Romanian Deadlift (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Seated Leg Press (Machine)",1,180.0,10.0,0,0.0,"",,
2025-11-13 09:51:21,"Legs",31m,"Seated Leg Press (Machine)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Seated Leg Press (Machine)",2,180.0,10.0,0,0.0,,,
2025-11-13 09:51:21,"Legs",31m,"Seated Leg Press (Machine)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Seated Leg Press (Machine)",3,180.0,10.0,0,0.0,,,
2025-11-13 09:51:21,"Legs",31m,"Seated Leg Press (Machine)",Rest Timer,0,0.0,0,90.0,,,
2025-11-13 09:51:21,"Legs",31m,"Seated Leg Press (Machine)",4,180.0,10.0,0,0.0,,,
2025-11-13 09:51:21,"Legs",31m,"Seated Leg Press (Machine)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Overhead Press (Dumbbell)",1,30.0,8.0,0,0.0,"","",
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Overhead Press (Dumbbell)",2,30.0,8.0,0,0.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Overhead Press (Dumbbell)",3,30.0,8.0,0,0.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Overhead Press (Dumbbell)",4,30.0,8.0,0,0.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Overhead Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Bench Press (Dumbbell)",1,30.0,13.0,0,0.0,"",,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Bench Press (Dumbbell)",2,30.0,13.0,0,0.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Bench Press (Dumbbell)",3,30.0,13.0,0,0.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Bench Press (Dumbbell)",4,30.0,13.0,0,0.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Bench Press (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Triceps Pushdown (Cable - Straight Bar)",1,120.0,10.0,0,0.0,"",,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Triceps Pushdown (Cable - Straight Bar)",2,120.0,10.0,0,0.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Triceps Pushdown (Cable - Straight Bar)",3,120.0,10.0,0,0.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Triceps Pushdown (Cable - Straight Bar)",4,120.0,10.0,0,0.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Triceps Pushdown (Cable - Straight Bar)",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Plank",1,0,0.0,0,45.0,"",,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Plank",2,0,0.0,0,45.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Plank",3,0,0.0,0,45.0,,,
2025-11-14 09:15:29,"Shoulders Chest Triceps Core (Push)",30m,"Plank",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Lat Pulldown (Cable)",1,100.0,10.0,0,0.0,"","",
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Lat Pulldown (Cable)",2,100.0,10.0,0,0.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Lat Pulldown (Cable)",3,100.0,10.0,0,0.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Lat Pulldown (Cable)",4,90.0,10.0,0,0.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Lat Pulldown (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Bicep Curl (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Bicep Curl (Dumbbell)",2,30.0,10.0,0,0.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Bicep Curl (Dumbbell)",3,30.0,10.0,0,0.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Bicep Curl (Dumbbell)",4,30.0,10.0,0,0.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Bicep Curl (Dumbbell)",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Seated Row (Cable)",1,80.0,12.0,0,0.0,"",,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Seated Row (Cable)",2,80.0,12.0,0,0.0,,,
2025-11-15 10:06:00,"Back and Biceps (Pull)",32m,"Seated Row (Cable)",Rest Timer,0,0.0,0,90.0,,,
